query_id,answer
FXT1SQ1DiPMfoFvb,ef09a5c8298e3364 1c12925aa0b4495e 4c1b79bb3a06d279 ce883217aa1c1e19 975abc8f05999266 b40da2bc3a7d0611 473d503c7f95daab 9f80c757115f3814 8d61a8c0561d7c9e 5ce7a1dd0bdc58ad 85c70d391c53b1ba 22d0e178d78786a1 775a5536affd91e9 ca081feae51559c0 787626f75df1556e 35edb6893fde7fcb a89c66bad4652c6d 5d7cc08170a09245 b20a39264804d1ba 0c07dcb8fef3e9ce 1830d1c2435d3608 db5f1dfc32849977 d3115c1936721ce1 f145653736082312 b26d9d9d3bde0a0c 85e41c8c97c42bbf af16015ad4359aba fd73d0e116d1fca1 78c812fe504344d1 9f19797daf30344e db637b946d3ba63c c7e8558035a0d377 21ed879302862d0a 24323dc9b07c319c 67b260890a64be94 55e721cd871d6e2b 97a7282bbb31e4ac 7bd670bbfd07893c 73a19e8ace284040 3eca0f7de6a14b73 c75a488e95fcaacd 9341f48d3f4986db cadd40fe77c78ff7 6cb210a8f7c67978 b5c79ae96b04526f 982de6a3c53eae8b 4de00136fb43299e 6eab9765a818906c c9e57164f3c7c7b1 73257d47bdee2fe1
9DIDzJnvKXzWBr0K,0bd9862b6a514d00 41150284dc078fb5 72ab1cacf765f337 d240778534e8c179 a984093568ecd8a2 158476ae8f480f4b 7546913bfcbb7b78 ab6789785280fc23 d1eed631c1f0cde2 a7fff76ee2d558f7 84d1b7c17e247650 9b6ca52e18a44c51 7fb2378bd625e774 f2225cae467d3e01 262a6c2af47b7ad0 58036f0d6ccf0cce 7f2c004216142b19 f6b51e7827de5c14 9306c157f7820a3f 2c86ccffe5f88eb0 c0136553330d6c97 f40e9ab3e7dbfadf 08f57cbfb626a498 fae53ac6362413d9 c3a93c832a60fcfe 3d3dbcec3a416909 c3563ad047ab5d5a 90fdc7876f838b2a 59c3d3e5a231bda3 a000295c9ccc69c7 9cacbc18d8aa5757 58c2783216ceb1a3 c2d3bde2f77c7415 b41c1ac958dcc5c0 58b3c164172fe059 b0c40701b2c9cb33 ca8b8d042da41f6a 86c687c150637c1f c725353f94b626e3 6427efbc7b4378bb ffe44c36759de930 87d905a51173715c 8cd954f7e4175c3c 7f2a0d69046794a7 3c65522e3562b74c f59f6b3797bdc178 32ba0f716c8e67b7 b04837a41287f7d2 7e1b903f86e9acd5 f0d8e604b6eb8e3a
XoRUcfOtglL8Jw8q,6ac873b4bb5febc6 26bcdb2ceb3cb091 6dcb1eaa743502fb 8a75d57fbcbc74e5 56625edf22afe09d c7bbd1765fe63313 3a5084e37a137e43 bad28c0a7e0bedaa 6f1808e455eae978 49381ef1551e759f 302d7d086bf7da7e 4d2a957a4f4fa3d7 2b680326127fc32f e0afd6ddc27973c7 7885fafcfe7f9d95 fd5b7b3d36996c49 6861d80aa6574a7b 03a6cb571045b7b2 34f3332f933dbd04 6a1353494fcb9b7b e2161ef6ef035f79 94ebfb92c671a6af 361978dc9b38458a bb0759099d9cad36 aca058349144ee8b 76b1b9f30b27d0a3 f53defb856d3272c ddefcdd40a7a30c0 92c69fac3db33794 8084000e73e1d97f 96d4668b8e71c9b7 50ebbc6b7e2a45fe 412706573d1b02e5 9c3d967d25d94b3a b77a2cce9362acaf 564f5af9175505ac 867b9ed88489d01b 876156ffce533613 8613490c3f42582f af62d95bceca5634 4a91387d7ffc92d9 d40fe1826ccbc4b8 bbf4e9f5eb1c6846 d09c952dd9ee6934 f0b1ccf5bf5ba8de c158d06a90865546 a86404232a90d85d cc3ad7f2b6dac9d0 f36853441b941e4f 2f7eb81440813b28
qhK8HFQAdziM4TUE,2075be536d03890a 370e158e8f097832 0a0b908d2aaded24 fb752594315a3cc4 dedb8bdec5ce9170 16bf724911d642a8 6f9dde97c99b5be5 3d7a8e68541a317b 373b723f4d1b905b 3f6c95a22a9eb7c8 8760741d579994a8 c6ae46f6063cf423 a6c4b16083917362 a56ec5f422b820b8 133781574290762d d7b16c42c3714470 fe0759f187b21104 7f44b52c99f5dd06 bb8f4aa71682e308 af881026aa3a18b3 4b67194e5ae8d9e4 0869fcd5f69f05ad 4faae570350e528c 568d21b89aebfb2a bfcf112bc8a56beb 1d4d06ac03418952 1880e8c948ba6a1c 6f051f08242c59a1 4d3260e58d6b658e 0cad005cbd348e26 4db21f8ffb806006 67ce33260cf59493 f67a7a3f446ca2e0 17d7defaec443d2c 17c6bcedaecdc8e4 493ba386ca1f524d edc6fbbf9224be78 0ae123e52407c78b 5e9ea182bd3d32b8 13e710d6f909405d a0e90d0b0f35d4f1 7c35d0b6b6f92809 a6ddb6fbf5104626 0e66a680aeab2298 711bb66c055918de 88e857bacbea4b87 f3f50827c376d021 5f3075ed68e18152 6286f44c59052ab2 a9100b60a201f66f
zpz8Y8mIKnovl0rz,5eb0b653b651f2ad 8ffe6020d2d34306 15b11d6942fc9bb3 9304b3610b64fdfe 790aa7e9e369e434 668b150d283e395c 7e6574a37e091be7 c86fda71f7349258 6b493e249834aa5f 1332f7c8c06d9cdb 9d6113499907ec18 b4ed24826ea454b4 68e9e421e094d922 4c1b68d3fc04be82 41dd86265d2442ee 6f5fcab26cc134fc 7aa7215d86eee724 900fc3603aacb524 dd947ffcf85246ac 42364ca031c973fd 713fc342896af6ed 44006b25f2888029 e263537d842e0d88 bcf3a4053c796ee8 d45bbe9e8cea11c2 1fcbbfcbe9c48c1e 74854fc15c94fdfd 6bb34dd3448f448f e039396778432a21 2a7bee688fe8778e e385c24c820e60ac b5fc67e5f51a526a 6357e45e34ae31e5 2212543931e82b07 28705d721a72f317 5ec9bd62156ab78a 05c32109cc8e182c 7c93f27c06b9492b f53f000434223eda 33a8e71db259d0a4 4f3627de200ad29d 0d9199fcf90be37a 3819383fd2b36b58 89934f13c7e0814d 403762ef31e2413c 44f74cb2617c29d3 73b7bad8b01d0e50 8841a08408ece73a 777d1296b41c9cb7 ac0b80b64b599176
SF1zhQDEG2zg3jUF,dd9655a3083e8833 c164ffea1a7243ad 1e424c3cc1a05c27 36c84cf0acec3430 6b9ddbbac5046d09 373c4f705dc4d04d 9a2fc0caffb5912f 671b4c6698a05b6e c1ebf14de19e0d65 bc581fca004c32a9 194052dcf9d5a00b bfed0df9b9753098 7df1ef03a3f26233 b09b99773ca439ca 65bf25f48cc8f3a4 a2c164133d4b8058 4db9dc1645080a65 74105717fb47d7e4 9e5634b7ac8850bd 867400c697aa1d49 d29271cdb0b3d8c0 c18c7dbd2e89a6dc fcfd8f8e05813907 819ad8c22b4043e4 ce45c97759757420 896259ea57b2b469 a307dbed96e69bee 0cef7c3971657500 c9290cbe2f586bae 8fa81e5b592b11d7 d7b6ffbf84e47787 3f29b9ba0fcb9813 555b65a780db0c43 4af3dd05ca8229d5 b5f057fa1df9904e 4bddfcab2c93b3e8 71628bf910c24331 1ae5033dde1c95b8 5e5c35da2292578a 858f2e5ae9dcae0a 28459fda38d9e59b 0506086d47bc9813 248b8551720c6808 2d028f21b732e503 273aa36e79207025 20569fe58551427c e1c2cba225afb4a7 19e09e100d5b6ce9 e0ceea01d5ba9d0e c1057888d7cecf81
T3sxqyRNmngP09eA,bc8c8c517e6ed837 166c64ecdb7aad74 97514d7455bcbee1 16f9018419f9eeac d5abecdf80b15030 cf45029495d9b434 9b107a7e0a0f9e57 e196417c97976168 fc583e0bc31eca67 1308a3d8e1b6a8fe 28134d7020c7d124 fe5890aa12588031 66db92903c9beebf ba9dc82823047379 ff1ec47ed54a5869 1b535ed374b9d110 4c5f5966602eee77 41c5474be5a42aac d439b805f0a9bc38 fe83587245bc2223 e253268573070146 b0d6834e3ffa5c5c 5fd8d9664fa71881 7bbb273f1f6c9ee5 b92e0c07e1fb3198 51c38e55164b0c78 7d9cad79c30b20fe a4a4ad7902f25ff3 0396e6918760be5a c26e352f830964f8 daaca87dbdcac358 fcaba64dea99e506 7aa2fed67a453a70 9ef2babc04bdae32 fceae9842b78918d d9d33f6536a0c589 fd7ca2fbf077d986 1a706eed37dd06fb ead7b67ebdbac9bd 23e7d3a685ba911b c5fdc2abe581bb12 fe79f192837c6b3b ff8c0b18b6ec705b 19e97cb3a030a511 05be47966a89d312 e008e2cb578ab380 267edc7d8d9a92ba 7beb2327ba18e9c6 7d6af8554f265e7b a6738b708db2ab7c
Noh1IBaATyzfAY1W,b9dafcc437acad7f e45423a5317df50b 1e5644c221be6e6c 84431eba28bfb555 f892cdd511edcbdd d1555faeb6baf5fc f69136c9e3cd7cd3 4852a2e115a7d298 5f567a5fb2644b52 0576161cc3ebc265 d2582b9828c54fbb b56c04224aad0bbf 5beb12cbd7f088ac 1c313e644a31e892 8fa3d6ee02d8e860 edab9e210c9182f7 b9dd3aba51ebef13 d15bc63f71a214fa 1bb6931d6db1c470 7b9aabd8d32457a1 468a23c8334bb8eb 946f4dfcbb3e7342 d989966d43e57695 e8ef72a7b5e4909a d5ea99cf2ece992b 5eab0566eee5bfa5 6ea88f844d3a7f50 938cc903f035a6ee 89aa731c291e8eb7 a9c48ec0f715f544 2122196bf16ba6d0 32fe3b6ea92f11f0 ec387356fcbaac89 e45cc18bf0a80bc5 fd099573fe2d2adc f3bc7906aacc5a92 513a48ea8d701db5 2b45e34a62b1027c b7481c73f58f5f35 a68deec34e74dab2 1d5a3701e50bd036 81c34b2b9524cf13 91510a9f0eda83b4 e04f9ccac9ee8b71 0109cf788c7cc225 d52e722f414e0077 303164de80d1b4c8 fb5ced44d7e94874 505bcfd2b26bac46 5a71711d1b93ea04
i6mUjFOstuftfSk8,28c66eb9c298e06a 8b55cb9cebc6d268 c5b7a4149a463bd0 ae63015a4cc94583 b9fa510f2f058277 fa25d857ebb58ee3 e9a46b69668eb313 4eaca9440da6c625 46f77981726b869c 037eff790bed1d2e 21be6a03e9133ea6 a9ef79fc1be338c4 3726fd5591a1473e d5fc012be64cb387 4015caba5bae7629 dee928e6084271df 36d166b47de8f1a7 dd0721e522d3a55f 07cf8b59173f1804 4a2268b9fb19a3d5 1be898224b30cf34 0659cf37ead02fdc 95dcf079878a6747 3539739f8f3f82a9 5ae7d2d25f0c0b2f 55ca11c9a9e56a4c ae6198d41634600f 652f2504fff1fc7d f469ffd44a0a848f 734af59db0484aed aa311430355c5355 cfa57ca8b99f1745 97320fd3b1ccfe02 44a4d44dd53cf497 0803d075946487ac 5a1c93acf620b8d2 31f8c9a7fb4fadc2 ff69532f9593167b 9e7cb1ed7cca32ed a9c28f793512a94b f597b6593782dfd9 919b50f737b23783 11bf450b59938383 0651a59b8531020c 442c3465b9fdab6e 330f9abaceb17449 b3a6e02e7d5355f5 2a785a3ad42c1e1e 42ae9f9d775bfbe1 a057c11b54e9a026
yCtl8W3ZWYRyRfAC,b80b5cdc5096466f 3ca12c2318dd5825 4a1f67f0d1068de5 c794658a0f8b12f4 050b3dccb0af5bdb 245d2d24f805d4fd 81cdb4e96fc50287 7da3b2d515223bd7 dcd4817302518a57 4fc7190ce24e8197 75ff92040fefb7de c2f676b1ce7e5ec1 80ebc67ed2aadd01 5316712dc35864dd 8e78e94728c322dc 60eb173dcb24ae5e 6e7e9385b9587762 f84d19bb35f3d44c 0a98c99348a3e44e 4a3c48aef4ca619d 111273e36a3a438e b3867737335c3c02 87923942233e98a7 62969b9dcc62cfef 09caddababf40978 6f8f552679d1f87c afa109d06dfdbd0a 8a4813518d1d9206 09e89541fd68d3af 4583be1bc64391d7 b25302277a388bbf b6dbaf928d958970 8e7f5623e2aef921 8c38fa69461bfe38 8807146e351d51b5 ab5a387dcf99823e 41c5474be5a42aac 66fee10d57103792 976c088595340a8b 9457b920a22cad3b 7563b9958ccb627b 730493b3f1bfb22a 7c3c16b783c1f1f5 5db03ea60979e0f5 5db139817b9a7f9d 1fd15bb9eac87beb 0ba94234b1a53df4 df469c8e67e74da7 914ee6c0b00a84df 972adabc0afef9b2
eLypTSoIY0DA8Vzp,5d8d71218ba684c2 f47d0585071cdcd6 e56524bf5d2d1960 3afb91383071ad2e 2e1adbbbcefa4df4 adf32e2d18de87da 3c2950baae5e77bd 5d53a5904eeb717e 0939f0569d302b97 0b62b7b531899236 3a0a0a7ec96761d6 aac7f602b292d452 8dfcdd9249382abf b853b5553fff02fd 8ef4bc1b10754b8f 5b3438d8ac3ab63b d0da38f2c4f65ece 67c3e0103464224f 99d6a383507cd6a7 d61df00d84c90002 aac4d55ae79291e2 1b6211b51c225929 1b5fdcdca4f58b07 89de676c302a085b c9382ae8cb60ae5c dddb410a552abf60 3b10da75724ddd06 8a3c5faf3cd1546e be6cbf2f1fbd9bf5 2602a28983b7bf20 67eec8a03eb6d341 861c7c51dcaa2a05 e1d9ebb146ec3cd8 b673786188b5e438 ab025fccfa43cb76 a37e778eba3076ee c8e6a92d66ad0428 7dd6390c0c58124b 36d1c82f76e2c32a e5e3b0cdcdd97b38 d92045c279f823b3 f8e7101d874df8fd 8616875706e71e53 130cd2696c86615b eacd98ff553ac208 c8b0b8ab153412e1 17e8498518e8c286 a1dd709a9fec4ec4 c328e85ee06a9cf4 54ea5cd762238beb
XBrInbSDudej87WP,d1ef38861037de12 d7f6e59c69b653c0 9fef533cfa5910e6 80b5f7f3c45eda9f be456ea2e5fbf0a4 fca02f16384cd348 adb439ef9330597a 7f7a81e39786c799 f7f700821d20fac4 e1b81a193640ef2c b8d97579b6b22336 b428822cc70eb432 60d7d494891b5ae5 6d978fe4ece087ea 03a82e8d242d2b3a ccd14264b85fa587 6d57665eb900d257 bdb70f4e30a22be6 a0c8835674657aa1 ab579882805a6fb2 bbbac504c36ea953 afedee416c719394 5152f88bae0a4c39 61978e0d88979334 74000bd1680980e3 3850f193423beb53 6d4140efcdb16ad5 bb3926454d1d0de4 7b9782592693a3ab 4ca2cf53f28974d3 33113f1e644feabe 36efa9e8d2271aa8 6906f62288b4ceda 3f0d3b8e18282348 58772ed049f04160 f0c5023fad86cc18 3840a88546f32796 d68f53943647ef99 47dd4a42c9022d58 970d2615663a10a4 2e716c0b46074a4b 3a448397c30a9e4b 6b1706b50fee41b3 18bfbfec991d00f8 c5488fdcea1cf214 50e9c9385204aeb5 1b8c5ddf47e8bb89 d9f0cc4e1394bcb0 fc25576a26e44cf9 2bcac198c9b47be5
HmT4YuGGvmUcWdN7,b6781ed88412310e ff4e44758811029b 3e313e71a7294477 cf59c555efd84892 b90a97764b368d31 463ee843d2e13d61 46c2755277190c30 d77d5114f58a9232 6acf00ea63cec78f 274950a99a72d17b d86bfcd1eeaa786a 1b1c4d91f744c614 8e0c6eb670b6a577 affe29dc8769cf7a 8a08aecfd29ae141 4e1535383420113d 0276ca8a90e2a7fa 45fad35e2fe4dcbe 7480cfbbf4653317 66b47f0666ce602c 9deb4b6c60d43f9e f81f94094ef7308c 05022da1e059b872 38869c2b5a899e1d 514d2303dfed1482 b3dfea4d0516f9a1 521b18461b8e5370 9e64bb9810d4bd3d 7d26ba9a1fb1e27b abe2144e6104f6fd 4c0d8e89af0e3f92 0ccedc6271094c55 8e2cc12f984597f7 1ed703953ec04980 e6c87c6f6f6a6ec4 62a60b5b63435c0f 986ce761d7a8c291 f410f9e505c17b36 8b3d5efd29b45426 8a543105fd77e981 7a3463930e7e11e2 b7a8882aac58f0da f38b6dd9b8be8ec7 066f3f674fd5e250 d38af4b48b19e08a 38712bd873a41dac 7df8521d7a79eac3 c8cf5e469cfda532 08f2997128b3fdd2 0ee15860e60d163f
pDggTg7u7ZpxgVhM,0c9560af89f74b55 e356aa93b4e37768 aec0d4d8a2651f99 0f2a50c0041e3baa 15ce6ba8c75ae181 8957a52ac49e6bf0 cd96117e5e7098fc 03db52d448ba7bdc 26b67607a1004b23 3cbcbd9382806491 e5e62a9f678d5957 90da515fe65a48cb c26101c55d2eb1cc f7cdb079f8558b7b 4af50de3214aca7e f23c837a2d2fc600 facc38a345223fef fc883f2784272da4 7f15e1c0268a8e39 65376aaa0210c136 eec8f55c2cef52eb 369e75c9c2d47ef3 fb1ec1aa887277d9 c501f99d25c6b1fa 4210c527ce594c4b e17f2e7d6fd88764 6e00c950ce536326 895dcb5f4dbe9b81 b785fd5ec446615c b5465830ed344c40 895a2871f9d4db28 792cfce65a8a0d63 e222aba428adf5f0 b9c18e929c12bf58 da8bab399fa2f84e 286ea26d1fcd4a54 5d4dc5e00b6ca1d4 262bdb97b2fb8eb2 4fd3a4bb8bd4c60a 26280e41c53e841d d8a76d1f934933b1 8b6bca597faf5f96 d3b37037a9a3ba71 2365a6c39f0fc94e 2fc9dc370115101e 39b2a3fa53483baf db05a38694ba70c3 3125d7f6df425be6 0b765fad4fbe5f67 3de0bf75ae6d19a1
mER4NMuCUOZawFsU,066ac9cfaad13f1e 4512b720d55c291c 8415ff7474cc2f68 a5b37434385fdc70 14dad50b7da9d6c6 56e26f448e62b4ae b19b5ee79468227e e63bebf988e37981 69615b292eb9300a f291c3dba1936526 44fc6239f571f415 306695027216416e 7ffb14dfdfaf1f39 3621f182033e58cc b5da15fd79c34617 f4cfa45c617566fb 52d9f437fca2cee3 c10e4273f96d14c1 d7bce5a0ffc67ff3 80b0263f4131aeeb ffcf7a821ada0588 c7e4063850a01bf2 afab397b5e5894f1 cb83b71ef62a002a cf73762726187a76 ee0da70f6b00d638 297962deb6e32b5e 7efa987455e3270f 5481080fef2bc596 e955088597dfa715 d7b002c21a1654f8 5d96495be2c5597f 070d06c800557ec3 f607aeb47e860103 f5d87008b9c7df79 379bd21c01cd970a 3775d079638e6bd3 3192dab744f89995 53636bb6ba03d8ba 2e3bdd8afd5a046b 485c8d218185c0ac 8e46b5022c111ea0 61d3d9dd4755d415 3c7cb9d0f68dded7 42891dfc71d1f1ff 4197c3426af57259 dec7d6c120432345 5c1a4acf4d27e8bb dedb0749723b3049 d85cee724d4cf4e1
0jIjGkWFVjG4hvyU,1816b30ebf9764a6 5081d2ff240750e8 a614c02b12aacea2 0677651116c6c6b2 8ab5f1869d442b0d 99ec9425ef0bd2ae 1a3066b1cb01dbd6 d3930e81553ca042 fe0da231f7e3cffc 24d58a53dc14f7e8 9ae371c0234ba34a 3b1464ec683ee1be d8f55f0d2550d55e b4ba76b1b677b23f 7988073c069218b2 b17aa0a7e236a04b 1cd60bae5892bec6 77a7bd15c87b527a 5e0d507253c89fc9 7c3700e8ebdb1d30 ee39857aadb0048a b1dc22ca4a1c791b 8627f54d2b888576 755ce99f44673815 6060efff86453e24 cf89e1a88b023b78 ae2801f2f3cb5d49 3a5970e7bb652f54 4423a5fe84a6d7af eedb6486b481975a a15b79c5c84c0b5d ca31f797cdb4b65f c88f08b35620d7d9 c3a18975e00a8dfd fc679d32e2b3e73c 53893573a865cc01 0f509b9cb33bc47d 1e3b68b382b41493 1e4fbf619020467f 3b046779821b1c21 e5bb84133c3c472c d6b22a934eb9273f 9a00d7f6c8c9c258 21669e8d2b76f338 7e5817cd367ad75e 9e6f4e5bbf1481f2 6fc0295c616becd5 d6e2b2c438b0c45c ad4782979df560f8 ae85c79d5c572c51
ZdzO4VPi5jMuvAfu,3d346f8db7560cce a47376424910a5d1 70fa422634fcb625 6ac9495e468eeb08 798dd61e4d73df1a 2e4acbe742978e05 f4c7a4ea4aa48ada b5e911335fbd6017 e7dcee344ff7bc47 9fc6f542ac737400 842cc93a4675e0d3 6504a32b976c0302 d952e3b4e2b87be2 1be2472b2ddd97d5 cc9269b57f5b66dc 962cbaaebb93fc9b 4b03faa513515e8d c84a6155109e0211 bafb8ae126b4f260 57e3db51396c5f1e 5bfd10ec6b71e09e 762448b57721c0c5 e4d0551b8fa9f2ae 2189e2cb0d956199 f4f5d5562df46b77 6f9de7ff64603c2e 0accf4f02bccba99 2dca1f763facc7db ad9bdb3522410ff4 4c37804aceb4dd5a 51588af1ddf49407 0de25838bdd1c974 f01ba0c1a9e08066 8aacee601aef9709 e29f1f0c42d0a4d6 65affe7218fb482e 19e48875aa4dadf8 1bd2979a3a70c268 7d29fc2779ed55c9 05837a883a765952 03fe619392480513 a4cbcbe8b066a87f 66f3b102219ad829 5735da1839f51d34 cbe04e1a6db7c95c 8e3235456629bdf5 d31807334032800c de044f8489a2189c 4eae6becf9489412 f2844ec2a6e51e69
FM9zTUpHwz8P9bkv,2ab7409061abf872 4c1228b07923a553 548b5f33f64ea780 cb01a3c47688ca03 f03b74fd6ffa12e0 d9e98ad9d8f6aecf b42bfbbcc96f33df 1a53a315fe99e624 cca84a9865da5cc7 13e3737c917da017 846dddb42965c77a fe856dd45fe0325f 5f388624d8e1fa19 e71848fbc47c6ee2 02def0ebf6930361 8dfecb4ad5452214 5a8b6079a4f13a77 783e74843166b1b3 14d4a63e1df14b60 2443a22bb57f542f 489fe8c2d3d665dd e9f70f07bbbe6179 424c1d1f98b1c20f 2836d6391c846840 7e2aa3a9305f313f 0b1a4b3fedac2113 4d0578abb3c7a8db 1467a4bacda48f0f 593d732b6663ee96 476fd36e03fd6e93 2dc2bbf7f97b8e34 6d8700f75b7536f4 f4364a57a8626f94 5d6d8fa8865c2ca2 9f2d4fd4bf990020 0bb0eda8477e7ab9 498e3763dc39eff4 fc53331ba9eabbe8 e39e52fd2ab4db10 e65316973a1c42c8 f6d45cf37286cf57 3481213fbd00febd 27a3df0ee5dedd4a 6795faf0b05d49e2 cb61f1a5d85a9bca ed1cc5746019fae1 4e6f0e04110903a5 9dd323efc57515d1 23c693aac6dc13d2 ece7eaee273eab46
1MqJXe0nH4uCwN3E,645637f12acf2c37 14fd6dfbef3f07e1 fe8450cf897c1789 46c4ffbdb50c174a c531cdf076317aa0 238c68f22866e920 0e7240c0e6ba6661 83bc3fe6dd2c462f 2d514d802fcba072 d7d4ff55cfaf0eff 26bcc3d552b4a483 f6ba93470c6d2236 95ccebe0be342216 709230e584d6fd7f f654e60dd0a22b96 8683b1a108e47d51 9a1c956c014fc6dc 7c39d5d97e6a1777 a72ec374d691eea0 6543b2bf8b961ac5 743d0777bf12c30d 1049a23dfa35aef6 b0afe8ad5d4a1a9c 06fb86e77759c440 28489e4591aa8c89 8a58d7ecf88ee09b 6d683fde366e2906 3fa5f5dc538ed191 2365f461386888af fd821ad8e1e80dd0 e9e3029c723a1904 e3b06cf84b595791 426cb1af62cbd87d ba11d65a3265621c f84abd7b12b83cf3 58123c5489776d3e 4a67a932baf7f8ee 647ddca1ab90ae6d 3c5f4c977fdd1215 1b7a29bd3e2465a8 a6ecd0cf3ddf76fc 1c75c3aba5be2004 5254cfeab6aaf2f4 5c235e10320046f5 eeec13305c149713 d86f4c98eeeb67ec e9123e04855357f2 56947c0a77f4a71e dae41396050364a2 276535a489dc6905
BxcqtOFtBHDiX3Sq,13d37987145cc11a 364fdba25bc9b84e c88d1f1a5f8b6198 abcdc73ff5abd860 b5de1ea92113b2dd 5002d295ef107cb4 77211cc11d96b034 28fa1fede34cd692 8aa8b82c86be0619 6eb26594d4cc17e4 e0a1653295b8f3e0 6d616a1b5956be69 5b10379297c0480b cca5b49aa58dc55c 64ae05c839a8da65 a212e3da5dc41a94 fa01089d822288f2 c756b0b0ef0e8884 4f5e878192cf977f 57ce33a3ee0808d0 bea6853aaf25aa9f c9961b97a3df2d91 d02d661e00349b78 d7adbd0f5b3b8c7a 77778ac0644ff4ca d6bafac825c7e1ad ff2907bc8f50feff 59be9f734344fb60 27bffe2814bc394d 76b13f05c84d6591 ba67ea1fdb1e6e5e 33b93b7ccee3c722 c8031831325c23a6 52913bc8631151ab 1fdcf80997cc4ba9 0f2acccc3fbb203b 6ffd66675a0a863c f1d438d14601d3c8 ea716f0871d21c90 2b00196663fa269e 9dc342290c863ce6 d224112d8659e7a9 b1a7f6d6cfde2065 4007b5f9f55d05d9 29dd65c7d26bdf87 e778702a8bd76380 be34ef99a90cef69 7f7f379ce10176d0 e37955232a84a2ab b8272c9e2bb9f5b8
8cVIYyVzOmEmKPFE,4a4d42aa6727ddb3 9464b98eb570523b 9161cfd10b9607ca 0a54c53b1058abcc fb424fecc0051c9b 44693b4af5e20d37 c129da19ec8ba5a3 d8b891ea6cdd7a78 b56081b98b8c5d3e 03e7577b8bd02317 c1468ac81868c804 5b50efa02d25a2ba 8807ae3153dea606 b360f17745bf70bb a102926c20541ff2 8a5fb0c4a955fba7 a821e5b98d607e22 c11dbfacf8f04cd0 f2347686eb9cf33f 43ebfe04fac54bfa a7868f12613dc7fe 3df8149dfb6293af c00c284c1e3c80d2 9de78b74d22f63eb 7ccd80bce5743fac 6e4e066047885af1 1ff3db99cb844ae3 ef539bbb7b3a93d6 48ffc90c783cdf71 67f7dd3310d896d7 4a85a96c91e04d9d 1f34381e8ba7971b 958da7cfddf47f0e 0a6c7e1665a9c4c5 c7208e971e1254c6 dfab558788431dc3 4359ad78e6f8c1bb 68b35620fa1c1cde ff26a4c94559314d 2ea24cea265cc9fa 59c203d3b63dcc16 49b734ea53f7ced2 ffbc12f7e2f41284 050c0eca8487bb08 b239ca6ea73ef2a7 ad6c59d5d6a6f930 7b0fa40d3702ba2b 3cd2c1444962e747 c294de81facc451e f642da69db8efb85
pDgLvPwYzmVNBReJ,ef3beae7f56bf54e a68709347c12769c 69f1d14bbc604d56 261c1cb42213a3f6 ec9a512a6523199f b7027e3d93c289a1 ddb15fb3c7c282a5 2163c48c6853d87c 3a1ec267c1619d8c ce3f4e34f3f6ff19 7c2af6415533bbf4 b9408decb49bae9a f625a80a1f3414ba 3dab91d1646ec769 7a3617167067de70 84ec640a95396703 3a5e067d2614b741 878c09ee31e5323e 38bb25962ed00fbc e6dee6ce6fe0358c 0e61ccf1c798e0c6 c543f82e35d3e96e a40e39508a1366d2 00d472db2fc247b6 10d854514933533a da18580f9013b661 150a6f38cb4601fe 2540bad8941c7310 40f619e89fa6f0d6 6610507c88809cd8 3a56165d7d3bad68 ae76cddf86ed9f31 e2e3550416dde4a9 9fcd05806dc84652 f06c87ff0c803f60 724142b981240c1a 1e764798bdefea61 9ba496c5d357b4ec e09017d487279b4a 64e4c6135cf56584 35cfc380287a6817 03361dcc23a5a2bd c125b08848dbe364 bf573994c00a80fc 3a45f3945b648677 baa9ff1fd8e6b593 5192de70d6ed91c0 481fec9fb24b2527 f80ee3585023e41b bfdfa18e9d7e3bc5
LYlZcER1Ie1WNQhI,893292bca76dda07 0d27352a9e908acd 8f489694d2882ec9 c7e0093aa2306f81 64fa975246d41dc0 1b512bcdf5db745e 75c63d287b498d6a 9b200bc9176e3af6 ddcceddb4fbf5464 c9f5fb57ac824e45 3952eb20070b0802 d05c28f62fbdf657 26b0f8815b6c796f ac19dcfb13d6ce25 8e97490a154f6474 652f2504fff1fc7d bd674559db8d2705 6310caa6f591b3b3 a944c1b93fd91ce8 07bbda9ce4ff288c 234d7fc593fbe4cc 5723afc0e28b0d38 a6642b8de026b5c8 7c07e13c5f145219 ece1609925952f6f d3a60d34d2eff9f7 e09e6078b3a92503 291c87d588922a26 97efe948f3eb28cb 29bb67729842f058 c2dd156af854c523 a83f45546bb69024 a15dbaeb13122296 8e0fa1fc07ad1b92 75e16faa1e50a698 0d8b58db135d91e7 971c33bd01fba986 f3228792c9db84e0 4a85e7775e755aa6 9120eb7b7eab2426 b43837ad6f8a4fd8 f2cdd280ccfadab3 ee34feca7a49fa7e db5a8d8330e4a326 2cfa962d13379aa2 7ed189a0cc2458ea 9c20cda0e941c2f3 976383da3099278a 9a6c4d7fd36858ab 307f6dc8575af266
